t (s), X (px), Y (px), theta (deg), GoalX (px), GoalY (px)
0.6158707141876221, 95, 108, 115, 96, 48
0.6168067455291748, 95, 108, 115, 96, 48
0.6177420616149902, 95, 108, 115, 96, 48
0.6186652183532715, 95, 108, 115, 96, 48
0.6196200847625732, 95, 108, 115, 96, 48
0.6270613670349121, 95, 108, 115, 96, 48
0.6407852172851562, 95, 108, 115, 96, 48
0.6551403999328613, 97, 107, 117, 96, 48
0.6575722694396973, 97, 107, 117, 96, 48
0.6590061187744141, 97, 107, 117, 96, 48
0.66046142578125, 97, 107, 117, 96, 48
0.6618788242340088, 97, 107, 117, 96, 48
0.6649012565612793, 97, 107, 117, 96, 48
0.6659369468688965, 97, 107, 117, 96, 48
0.6676959991455078, 97, 107, 117, 96, 48
0.668978214263916, 97, 107, 117, 96, 48
0.6741409301757812, 97, 107, 117, 96, 48
0.6824626922607422, 98, 105, 114, 96, 48
0.6848909854888916, 98, 105, 114, 96, 48
0.6859762668609619, 98, 105, 114, 96, 48
0.6869058609008789, 98, 105, 114, 96, 48
0.6878864765167236, 98, 105, 114, 96, 48
0.6896295547485352, 98, 105, 114, 96, 48
0.6906473636627197, 98, 105, 114, 96, 48
0.6920866966247559, 98, 105, 114, 96, 48
0.6947555541992188, 98, 105, 114, 96, 48
0.6964929103851318, 98, 105, 114, 96, 48
0.7026834487915039, 99, 104, 101, 96, 48
0.7080776691436768, 99, 104, 101, 96, 48
0.7128591537475586, 99, 104, 101, 96, 48
0.7146589756011963, 99, 104, 101, 96, 48
0.7188317775726318, 99, 104, 101, 96, 48
0.7358272075653076, 99, 104, 101, 96, 48
0.739917516708374, 99, 104, 101, 96, 48
0.7423713207244873, 101, 106, 92, 96, 48
0.7437820434570312, 101, 106, 92, 96, 48
0.7448129653930664, 101, 106, 92, 96, 48
0.7457783222198486, 101, 106, 92, 96, 48
0.7467634677886963, 101, 106, 92, 96, 48
0.7476992607116699, 101, 106, 92, 96, 48
0.7486426830291748, 101, 106, 92, 96, 48
0.7495689392089844, 101, 106, 92, 96, 48
0.7505886554718018, 101, 106, 92, 96, 48
0.7515113353729248, 101, 106, 92, 96, 48
0.7524290084838867, 101, 106, 92, 96, 48
0.753359317779541, 101, 106, 92, 96, 48
0.7543001174926758, 101, 106, 92, 96, 48
0.7552399635314941, 101, 106, 92, 96, 48
0.7561845779418945, 101, 106, 92, 96, 48
0.7614238262176514, 101, 106, 92, 96, 48
0.7627925872802734, 101, 106, 92, 96, 48
0.7650980949401855, 101, 106, 92, 96, 48
0.7670297622680664, 101, 106, 92, 96, 48
0.7773380279541016, 101, 103, 123, 96, 48
0.7977051734924316, 101, 103, 123, 96, 48
0.7995991706848145, 101, 103, 123, 96, 48
0.8009052276611328, 101, 103, 123, 96, 48
0.8022935390472412, 103, 100, 113, 96, 48
0.8035454750061035, 103, 100, 113, 96, 48
0.8045036792755127, 103, 100, 113, 96, 48
0.8054819107055664, 103, 100, 113, 96, 48
0.8064422607421875, 103, 100, 113, 96, 48
0.8073940277099609, 103, 100, 113, 96, 48
0.8083465099334717, 103, 100, 113, 96, 48
0.8092892169952393, 103, 100, 113, 96, 48
0.8103246688842773, 103, 100, 113, 96, 48
0.8112764358520508, 103, 100, 113, 96, 48
0.8122255802154541, 103, 100, 113, 96, 48
0.8131759166717529, 103, 100, 113, 96, 48
0.8140883445739746, 103, 100, 113, 96, 48
0.8150198459625244, 103, 100, 113, 96, 48
0.8159725666046143, 103, 100, 113, 96, 48
0.8203473091125488, 103, 100, 113, 96, 48
0.8271114826202393, 103, 100, 113, 96, 48
0.8418633937835693, 103, 100, 113, 96, 48
0.8440747261047363, 104, 99, 102, 96, 48
0.8470406532287598, 104, 99, 102, 96, 48
0.8516445159912109, 104, 99, 102, 96, 48
0.8542070388793945, 104, 99, 102, 96, 48
0.8556082248687744, 104, 99, 102, 96, 48
0.8568031787872314, 104, 99, 102, 96, 48
0.8579819202423096, 104, 99, 102, 96, 48
0.8596324920654297, 104, 99, 102, 96, 48
0.8649024963378906, 104, 99, 102, 96, 48
0.8659965991973877, 104, 99, 102, 96, 48
0.8672707080841064, 104, 99, 102, 96, 48
0.868574857711792, 104, 99, 102, 96, 48
0.8698272705078125, 104, 99, 102, 96, 48
0.8828446865081787, 105, 97, 106, 96, 48
0.8865048885345459, 105, 97, 106, 96, 48
0.8875939846038818, 105, 97, 106, 96, 48
0.8897733688354492, 105, 97, 106, 96, 48
0.891808271408081, 105, 97, 106, 96, 48
0.9070978164672852, 105, 97, 106, 96, 48
0.9108400344848633, 105, 97, 106, 96, 48
0.9147121906280518, 105, 97, 106, 96, 48
0.9159886837005615, 105, 97, 106, 96, 48
0.9184896945953369, 106, 96, 109, 96, 48
0.91982102394104, 106, 96, 109, 96, 48
0.9331686496734619, 106, 96, 109, 96, 48
0.9364533424377441, 106, 96, 109, 96, 48
0.9379422664642334, 106, 96, 109, 96, 48
0.9390568733215332, 106, 96, 109, 96, 48
0.9474351406097412, 106, 96, 115, 96, 48
0.9489731788635254, 106, 96, 115, 96, 48
0.9515790939331055, 106, 96, 115, 96, 48
0.9526121616363525, 106, 96, 115, 96, 48
0.9535753726959229, 106, 96, 115, 96, 48
0.9545464515686035, 106, 96, 115, 96, 48
0.9555182456970215, 106, 96, 115, 96, 48
0.9564774036407471, 106, 96, 115, 96, 48
0.9581043720245361, 106, 96, 115, 96, 48
0.9661519527435303, 106, 96, 115, 96, 48
0.9722959995269775, 106, 96, 115, 96, 48
0.990422248840332, 108, 94, 112, 96, 48
0.9966042041778564, 108, 94, 112, 96, 48
0.9978933334350586, 108, 94, 112, 96, 48
0.9991376399993896, 108, 94, 112, 96, 48
1.0004775524139404, 108, 93, 106, 96, 48
1.0016257762908936, 108, 93, 106, 96, 48
1.002699375152588, 108, 93, 106, 96, 48
1.0038673877716064, 108, 93, 106, 96, 48
1.0054810047149658, 108, 93, 106, 96, 48
1.007744550704956, 108, 93, 106, 96, 48
1.009972333908081, 108, 93, 106, 96, 48
1.0114622116088867, 108, 93, 106, 96, 48
1.0127818584442139, 108, 93, 106, 96, 48
1.0139806270599365, 108, 93, 106, 96, 48
1.0151519775390625, 108, 93, 106, 96, 48
1.0166373252868652, 108, 93, 106, 96, 48
1.018455982208252, 108, 93, 106, 96, 48
1.0201168060302734, 108, 93, 106, 96, 48
1.0342235565185547, 108, 93, 106, 96, 48
1.0393998622894287, 108, 93, 106, 96, 48
1.0417962074279785, 108, 93, 106, 96, 48
1.0442805290222168, 109, 92, 104, 96, 48
1.047825813293457, 109, 92, 104, 96, 48
1.04899001121521, 109, 92, 104, 96, 48
1.0503134727478027, 109, 92, 104, 96, 48
1.0513463020324707, 109, 92, 104, 96, 48
1.0522701740264893, 109, 92, 104, 96, 48
1.0532138347625732, 109, 92, 104, 96, 48
1.054163932800293, 109, 92, 104, 96, 48
1.0551283359527588, 109, 92, 104, 96, 48
1.0560741424560547, 109, 92, 104, 96, 48
1.0570182800292969, 109, 92, 104, 96, 48
1.0579578876495361, 109, 92, 104, 96, 48
1.0589141845703125, 109, 92, 104, 96, 48
1.0601184368133545, 109, 92, 104, 96, 48
1.0625112056732178, 109, 92, 104, 96, 48
1.0636627674102783, 109, 92, 104, 96, 48
1.064810037612915, 109, 92, 104, 96, 48
1.066723346710205, 109, 92, 104, 96, 48
1.0680177211761475, 109, 92, 104, 96, 48
1.0836803913116455, 110, 89, 103, 96, 48
1.0887210369110107, 110, 89, 103, 96, 48
1.0901882648468018, 110, 89, 103, 96, 48
1.091430425643921, 110, 89, 103, 96, 48
1.0959272384643555, 110, 89, 103, 96, 48
1.0998282432556152, 110, 89, 103, 96, 48
1.105344533920288, 110, 89, 103, 96, 48
1.1074988842010498, 110, 89, 103, 96, 48
1.1102828979492188, 110, 88, 99, 96, 48
1.112647533416748, 110, 88, 99, 96, 48
1.1140072345733643, 110, 88, 99, 96, 48
1.1151318550109863, 110, 88, 99, 96, 48
1.1161682605743408, 110, 88, 99, 96, 48
1.1171290874481201, 110, 88, 99, 96, 48
1.1180872917175293, 110, 88, 99, 96, 48
1.1190464496612549, 110, 88, 99, 96, 48
1.1200664043426514, 110, 88, 99, 96, 48
1.1212830543518066, 110, 88, 99, 96, 48
1.1222941875457764, 110, 88, 99, 96, 48
1.1233458518981934, 110, 88, 99, 96, 48
1.1245665550231934, 110, 88, 99, 96, 48
1.126657485961914, 110, 88, 99, 96, 48
1.1278550624847412, 110, 88, 99, 96, 48
1.1289196014404297, 110, 88, 99, 96, 48
1.1320569515228271, 110, 88, 99, 96, 48
1.1473238468170166, 110, 88, 99, 96, 48
1.1509487628936768, 112, 88, 100, 96, 48
1.1523678302764893, 112, 88, 100, 96, 48
1.1555438041687012, 112, 88, 100, 96, 48
1.158768653869629, 112, 88, 100, 96, 48
1.163801908493042, 112, 88, 100, 96, 48
1.1650841236114502, 112, 88, 100, 96, 48
1.1669423580169678, 112, 88, 100, 96, 48
1.1716558933258057, 112, 88, 100, 96, 48
1.1869747638702393, 113, 85, 93, 96, 48
1.1890463829040527, 113, 85, 93, 96, 48
1.1903307437896729, 113, 85, 93, 96, 48
1.192065715789795, 113, 85, 93, 96, 48
1.1962761878967285, 113, 85, 93, 96, 48
1.1980321407318115, 113, 85, 93, 96, 48
1.2002506256103516, 113, 85, 93, 96, 48
1.2018699645996094, 113, 85, 93, 96, 48
1.2030692100524902, 113, 85, 93, 96, 48
1.2043383121490479, 113, 85, 93, 96, 48
1.2055459022521973, 113, 85, 93, 96, 48
1.2072410583496094, 113, 85, 93, 96, 48
1.2140440940856934, 113, 85, 93, 96, 48
1.2152392864227295, 113, 85, 93, 96, 48
1.2166070938110352, 113, 85, 93, 96, 48
1.218005895614624, 113, 83, 92, 96, 48
1.2192676067352295, 113, 83, 92, 96, 48
1.2209131717681885, 113, 83, 92, 96, 48
1.2394344806671143, 113, 83, 92, 96, 48
1.2411603927612305, 113, 83, 92, 96, 48
1.2422192096710205, 113, 83, 92, 96, 48
1.2437744140625, 114, 83, 102, 96, 48
1.2478694915771484, 114, 83, 102, 96, 48
1.248948574066162, 114, 83, 102, 96, 48
1.2501919269561768, 114, 83, 102, 96, 48
1.2514917850494385, 114, 83, 102, 96, 48
1.2540264129638672, 114, 83, 102, 96, 48
1.256420612335205, 114, 83, 102, 96, 48
1.260930061340332, 114, 83, 102, 96, 48
1.2639949321746826, 114, 83, 102, 96, 48
1.2668089866638184, 114, 83, 102, 96, 48
1.277860164642334, 114, 83, 102, 96, 48
1.2911500930786133, 114, 81, -90, 96, 48
1.2924773693084717, 114, 81, -90, 96, 48
1.2934894561767578, 114, 81, -90, 96, 48
1.294830560684204, 114, 81, -90, 96, 48
1.295853853225708, 114, 81, -90, 96, 48
1.2968194484710693, 114, 81, -90, 96, 48
1.2980618476867676, 114, 81, -90, 96, 48
1.2990827560424805, 114, 81, -90, 96, 48
1.3000943660736084, 114, 81, -90, 96, 48
1.3010671138763428, 114, 81, -90, 96, 48
1.3019936084747314, 114, 81, -90, 96, 48
1.3029396533966064, 114, 81, -90, 96, 48
1.3038945198059082, 114, 81, -90, 96, 48
1.3050556182861328, 114, 81, -90, 96, 48
1.3060739040374756, 114, 81, -90, 96, 48
1.3070611953735352, 114, 81, -90, 96, 48
1.3080508708953857, 114, 81, -90, 96, 48
1.3090882301330566, 114, 81, -90, 96, 48
1.3101606369018555, 114, 81, -90, 96, 48
1.3112118244171143, 114, 81, -90, 96, 48
1.3137001991271973, 114, 81, -90, 96, 48
1.3156795501708984, 114, 81, -90, 96, 48
1.3174092769622803, 114, 81, -90, 96, 48
1.3218050003051758, 114, 81, -90, 96, 48
